Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC.secs,UTC.nsecs,Zone,Letter,fix_quality
1676147701.6842084,208,74101,600000000,GPS1_Frame,42.33702256666667,-71.09140405166667,9.148,2.9,327708.2243480558,4689314.834573108,74101,600000000,19,T,5
1676147702.6830173,209,74102,600000000,GPS1_Frame,42.33702263,-71.09140410333333,9.168,2.9,327708.22026449704,4689314.84171048,74102,600000000,19,T,5
1676147703.6834042,210,74103,600000000,GPS1_Frame,42.33702261333333,-71.09140412833334,9.143,2.9,327708.21815937036,4689314.83991043,74103,600000000,19,T,5
1676147704.6829195,211,74104,600000000,GPS1_Frame,42.33702258,-71.09140424833333,9.158,2.9,327708.20818221214,4689314.836452164,74104,600000000,19,T,5
1676147705.678216,212,74105,600000000,GPS1_Frame,42.33702264833333,-71.091404345,9.161,2.9,327708.20040501084,4689314.844235926,74105,600000000,19,T,5
1676147706.681878,213,74106,600000000,GPS1_Frame,42.337022625,-71.091404435,9.147,2.9,327708.1929266929,4689314.841827297,74106,600000000,19,T,5
1676147707.6807852,214,74107,600000000,GPS1_Frame,42.33702263166667,-71.09140450833333,9.163,2.9,327708.18690338125,4689314.84271617,74107,600000000,19,T,5
1676147708.6814315,215,74108,600000000,GPS1_Frame,42.33702260333333,-71.09140463166666,9.154,2.9,327708.17666526034,4689314.839819867,74108,600000000,19,T,5
1676147709.6801314,216,74109,600000000,GPS1_Frame,42.33702277333333,-71.09140466166667,9.171,2.9,327708.17465800705,4689314.85875786,74109,600000000,19,T,5
1676147710.6813378,217,74110,600000000,GPS1_Frame,42.337022775,-71.09140474833333,9.198,2.9,327708.1675225812,4689314.859118537,74110,600000000,19,T,5
1676147711.6769903,218,74111,600000000,GPS1_Frame,42.3370227,-71.09140481833333,9.197,2.9,327708.16155084746,4689314.850932192,74111,600000000,19,T,5
1676147712.677316,219,74112,600000000,GPS1_Frame,42.337022743333335,-71.09140489666666,9.184,2.9,327708.1552157517,4689314.85590275,74112,600000000,19,T,5
1676147713.6764867,220,74113,600000000,GPS1_Frame,42.337022626666666,-71.09140502666666,9.218,4.0,327708.14418716053,4689314.843211211,74113,600000000,19,T,5
1676147714.680355,221,74114,600000000,GPS1_Frame,42.33702284,-71.09140502833333,9.195,2.9,327708.1446324779,4689314.866903633,74114,600000000,19,T,5
1676147715.6799352,222,74115,600000000,GPS1_Frame,42.337022975,-71.09140504666667,9.197,2.9,327708.143490788,4689314.881931502,74115,600000000,19,T,5
1676147716.6801183,223,74116,600000000,GPS1_Frame,42.33702312333333,-71.09140501666667,9.175,2.9,327708.1463674257,4689314.898342004,74116,600000000,19,T,5
1676147717.6743379,224,74117,600000000,GPS1_Frame,42.33702322833334,-71.09140509333334,9.17,2.9,327708.1403380496,4689314.910156798,74117,600000000,19,T,5
1676147718.6759076,225,74118,600000000,GPS1_Frame,42.337023395,-71.09140508666667,9.16,2.9,327708.1413424564,4689314.928650356,74118,600000000,19,T,5
