Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC.secs,UTC.nsecs,Zone,Letter,fix_quality
1676145820.6927059,394,72220,600000000,GPS1_Frame,42.33711373166667,-71.09046663166667,5.843,1.0,327785.70196593157,4689323.058763675,72220,600000000,19,T,5
1676145821.6982527,395,72221,600000000,GPS1_Frame,42.337113735,-71.09046666833333,5.841,1.0,327785.6989542762,4689323.059208077,72221,600000000,19,T,5
1676145822.6945312,396,72222,600000000,GPS1_Frame,42.33711369,-71.09046674166666,5.856,1.0,327785.69278992433,4689323.054359693,72222,600000000,19,T,5
1676145823.6994066,397,72223,600000000,GPS1_Frame,42.337113636666665,-71.09046676,5.869,1.0,327785.6911339561,4689323.048474562,72223,600000000,19,T,5
1676145824.6981993,398,72224,600000000,GPS1_Frame,42.337113591666665,-71.09046671333333,5.889,1.0,327785.6948557106,4689323.04338314,72224,600000000,19,T,5
1676145825.6976547,399,72225,600000000,GPS1_Frame,42.33711355,-71.09046675833333,5.906,1.0,327785.69103467755,4689323.0388475135,72225,600000000,19,T,5
1676145826.6939788,400,72226,600000000,GPS1_Frame,42.337113476666666,-71.09046684666667,5.913,1.0,327785.68355721224,4689323.030883308,72226,600000000,19,T,5
1676145827.6939042,401,72227,600000000,GPS1_Frame,42.33711348166667,-71.090466895,5.932,1.0,327785.6795889559,4689323.03153641,72227,600000000,19,T,5
1676145828.6915853,402,72228,600000000,GPS1_Frame,42.33711347333333,-71.09046698833333,5.937,1.0,327785.6718770137,4689323.030800085,72228,600000000,19,T,5
1676145829.6917949,403,72229,600000000,GPS1_Frame,42.33711352,-71.090467005,5.957,1.0,327785.670631335,4689323.036015819,72229,600000000,19,T,5
1676145830.6927803,404,72230,600000000,GPS1_Frame,42.33711350666667,-71.09046703666667,5.966,1.0,327785.6679861025,4689323.034599387,72230,600000000,19,T,5
1676145831.6888933,405,72231,600000000,GPS1_Frame,42.337113448333334,-71.09046710333334,5.959,1.0,327785.66233457945,4689323.028256935,72231,600000000,19,T,5
1676145832.6913652,406,72232,600000000,GPS1_Frame,42.33711343833333,-71.09046716166667,5.975,1.0,327785.65750153153,4689323.027264654,72232,600000000,19,T,5
1676145833.6931703,407,72233,600000000,GPS1_Frame,42.33711340333333,-71.09046719333334,5.981,1.0,327785.6547971526,4689323.023442305,72233,600000000,19,T,5
1676145834.6944885,408,72234,600000000,GPS1_Frame,42.33711342,-71.090467225,5.995,1.0,327785.65223381715,4689323.025357147,72234,600000000,19,T,5
1676145835.689686,409,72235,600000000,GPS1_Frame,42.33711344333334,-71.09046724166667,5.99,1.0,327785.65092444245,4689323.02798189,72235,600000000,19,T,5
1676145836.6948524,410,72236,600000000,GPS1_Frame,42.33711343833333,-71.09046724666666,5.997,1.0,327785.6504988712,4689323.027436805,72236,600000000,19,T,5
1676145837.697911,411,72237,600000000,GPS1_Frame,42.337113421666665,-71.09046731,5.997,1.0,327785.64523570647,4689323.025714368,72237,600000000,19,T,5
1676145838.6973178,412,72238,600000000,GPS1_Frame,42.33711340166667,-71.09046736666667,6.009,1.0,327785.640512669,4689323.023608288,72238,600000000,19,T,5
1676145839.6947374,413,72239,600000000,GPS1_Frame,42.33711336333333,-71.09046741333333,6.0,1.0,327785.6365634266,4689323.019446177,72239,600000000,19,T,5
1676145840.6965399,414,72240,600000000,GPS1_Frame,42.33711334666667,-71.09046746333334,6.01,1.0,327785.6323987172,4689323.017696738,72240,600000000,19,T,5
1676145841.6926253,415,72241,600000000,GPS1_Frame,42.33711337,-71.09046749166667,6.003,1.0,327785.6301281918,4689323.0203451095,72241,600000000,19,T,5
1676145842.69697,416,72242,600000000,GPS1_Frame,42.3371134,-71.09046755833333,5.997,1.0,327785.6247178059,4689323.023811402,72242,600000000,19,T,5
1676145843.692353,417,72243,600000000,GPS1_Frame,42.337113396666666,-71.09046757666667,5.99,1.0,327785.6231983269,4689323.023478391,72243,600000000,19,T,5
1676145844.6972582,418,72244,600000000,GPS1_Frame,42.33711339166667,-71.090467655,5.983,1.0,327785.6167312461,4689323.023081827,72244,600000000,19,T,5
1676145845.7013526,419,72245,600000000,GPS1_Frame,42.337113375,-71.09046774,5.974,1.0,327785.6096830886,4689323.021403273,72245,600000000,19,T,5
1676145846.6985135,420,72246,600000000,GPS1_Frame,42.33711332166666,-71.09046782666667,5.968,1.0,327785.6023975286,4689323.015656539,72246,600000000,19,T,5
1676145847.6926749,421,72247,600000000,GPS1_Frame,42.337113306666666,-71.090467905,5.965,1.0,327785.5959031495,4689323.014149552,72247,600000000,19,T,5
1676145848.6964438,422,72248,600000000,GPS1_Frame,42.337113353333336,-71.09046794333334,5.955,1.0,327785.59287247807,4689323.019409168,72248,600000000,19,T,5
1676145849.6916564,423,72249,600000000,GPS1_Frame,42.33711337333333,-71.09046804833334,5.934,1.0,327785.5842767303,4689323.021842672,72249,600000000,19,T,5
1676145850.6964557,424,72250,600000000,GPS1_Frame,42.337113368333334,-71.09046808833334,5.917,1.0,327785.5809677089,4689323.021368472,72250,600000000,19,T,5
1676145851.6971264,425,72251,600000000,GPS1_Frame,42.33711334833333,-71.09046821666666,5.904,1.0,327785.5703404705,4689323.01940754,72251,600000000,19,T,5
1676145852.694099,426,72252,600000000,GPS1_Frame,42.337113306666666,-71.09046828333334,5.896,1.0,327785.5647344425,4689323.014915794,72252,600000000,19,T,5
1676145853.6893785,427,72253,600000000,GPS1_Frame,42.33711322833334,-71.09046842666666,5.895,1.0,327785.5527121978,4689323.006507767,72253,600000000,19,T,5
1676145854.6904926,428,72254,600000000,GPS1_Frame,42.337113196666664,-71.09046847333333,5.899,1.0,327785.5487811542,4689323.003085938,72254,600000000,19,T,5
1676145855.6916735,429,72255,600000000,GPS1_Frame,42.337113181666666,-71.090468505,5.896,1.0,327785.546131372,4689323.001484439,72255,600000000,19,T,5
1676145856.692767,430,72256,600000000,GPS1_Frame,42.33711313166667,-71.09046860666666,5.893,1.0,327785.5376191493,4689322.996138225,72256,600000000,19,T,5
1676145857.7000563,431,72257,600000000,GPS1_Frame,42.337113125,-71.09046869,5.901,1.0,327785.53073559667,4689322.995566718,72257,600000000,19,T,5
1676145858.6909325,432,72258,600000000,GPS1_Frame,42.337113116666664,-71.090468725,5.896,1.0,327785.5278293999,4689322.994712251,72258,600000000,19,T,5
1676145859.6893063,433,72259,600000000,GPS1_Frame,42.33711311166667,-71.09046877166666,5.883,1.0,327785.5239711519,4689322.994251555,72259,600000000,19,T,5
1676145860.6892986,434,72260,600000000,GPS1_Frame,42.33711309666667,-71.09046890333333,5.873,1.0,327785.51308294514,4689322.992852584,72260,600000000,19,T,5
1676145861.688229,435,72261,600000000,GPS1_Frame,42.33711307,-71.09046901166667,5.859,1.0,327785.50408518984,4689322.990110861,72261,600000000,19,T,5
1676145862.6907296,436,72262,600000000,GPS1_Frame,42.33711304,-71.09046907833333,5.852,1.0,327785.498511014,4689322.986914611,72262,600000000,19,T,5
1676145863.6897461,437,72263,600000000,GPS1_Frame,42.33711303,-71.09046911166666,5.849,1.0,327785.4957375721,4689322.985871698,72263,600000000,19,T,5
1676145864.688725,438,72264,600000000,GPS1_Frame,42.337113048333336,-71.09046910333333,5.849,1.0,327785.4964741543,4689322.9878905965,72264,600000000,19,T,5
1676145865.6884935,439,72265,600000000,GPS1_Frame,42.33711302333333,-71.09046912333334,5.845,1.0,327785.49475822446,4689322.985155043,72265,600000000,19,T,5
1676145866.6913402,440,72266,600000000,GPS1_Frame,42.33711299,-71.09046908333333,5.847,1.0,327785.49796259817,4689322.981372618,72266,600000000,19,T,5
1676145867.6889627,441,72267,600000000,GPS1_Frame,42.337112915,-71.09046910333333,5.838,1.0,327785.49611017667,4689322.973084945,72267,600000000,19,T,5
1676145868.69186,442,72268,600000000,GPS1_Frame,42.33711289833333,-71.09046906166667,5.851,1.0,327785.49949735636,4689322.97114985,72268,600000000,19,T,5
1676145869.6895187,443,72269,600000000,GPS1_Frame,42.33711292666667,-71.09046907166666,5.84,1.0,327785.49875085964,4689322.9743163055,72269,600000000,19,T,5
1676145870.6943135,444,72270,600000000,GPS1_Frame,42.337112936666664,-71.09046908166667,5.838,1.0,327785.4979543139,4689322.975446981,72270,600000000,19,T,5
1676145871.6894352,445,72271,600000000,GPS1_Frame,42.33711297666667,-71.09046905,5.839,1.0,327785.5006723419,4689322.979824543,72271,600000000,19,T,5
1676145872.688652,446,72272,600000000,GPS1_Frame,42.33711296833334,-71.09046907833333,5.826,1.0,327785.498315376,4689322.978956574,72272,600000000,19,T,5
1676145873.6881998,447,72273,600000000,GPS1_Frame,42.33711302,-71.090469095,5.83,1.0,327785.4970833445,4689322.984727519,72273,600000000,19,T,5
1676145874.6890075,448,72274,600000000,GPS1_Frame,42.33711299833333,-71.09046913833333,5.833,1.0,327785.4934542146,4689322.982409364,72274,600000000,19,T,5
1676145875.6879005,449,72275,600000000,GPS1_Frame,42.33711303333333,-71.09046912,5.821,1.0,327785.4950601361,4689322.986258715,72275,600000000,19,T,5
1676145876.6914485,450,72276,600000000,GPS1_Frame,42.33711301333334,-71.09046913,5.825,1.0,327785.4941816954,4689322.984058122,72276,600000000,19,T,5
1676145877.6927407,451,72277,600000000,GPS1_Frame,42.33711304166667,-71.09046909166666,5.829,1.0,327785.4974171063,4689322.987126687,72277,600000000,19,T,5
1676145878.6857722,452,72278,600000000,GPS1_Frame,42.33711303166667,-71.09046907833333,5.831,1.0,327785.4984882653,4689322.985989258,72278,600000000,19,T,5
1676145879.6846335,453,72279,600000000,GPS1_Frame,42.33711308666667,-71.09046909833333,5.816,1.0,327785.49699072,4689322.992137096,72279,600000000,19,T,5
1676145880.685514,454,72280,600000000,GPS1_Frame,42.337113105,-71.09046909166666,5.818,1.0,327785.4975899956,4689322.99415937,72280,600000000,19,T,5
1676145881.6865578,455,72281,600000000,GPS1_Frame,42.337113083333335,-71.090469085,5.819,1.0,327785.4980800759,4689322.991739949,72281,600000000,19,T,5
1676145882.6826284,456,72282,600000000,GPS1_Frame,42.33711309,-71.09046913833333,5.814,1.0,327785.4937044492,4689322.99258825,72282,600000000,19,T,5
1676145883.6832225,457,72283,600000000,GPS1_Frame,42.337113081666665,-71.09046915166667,5.811,1.0,327785.4925832432,4689322.9916899,72283,600000000,19,T,5
1676145884.6839194,458,72284,600000000,GPS1_Frame,42.337113091666666,-71.09046915,5.801,1.0,327785.49274784815,4689322.992796948,72284,600000000,19,T,5
1676145885.6813974,459,72285,600000000,GPS1_Frame,42.33711307666667,-71.090469175,5.817,1.0,327785.49064729665,4689322.9911819445,72285,600000000,19,T,5
1676145886.6821325,460,72286,600000000,GPS1_Frame,42.33711304,-71.09046916333334,5.818,1.0,327785.4915083494,4689322.987086763,72286,600000000,19,T,5
1676145887.6845937,461,72287,600000000,GPS1_Frame,42.337113026666664,-71.09046917333333,5.836,1.0,327785.49064811174,4689322.985626449,72287,600000000,19,T,5
1676145888.6828735,462,72288,600000000,GPS1_Frame,42.337113011666666,-71.090469205,5.842,1.0,327785.4879983294,4689322.9840249475,72288,600000000,19,T,5
1676145889.6848938,463,72289,600000000,GPS1_Frame,42.337113001666665,-71.09046921,5.829,1.0,327785.4875591111,4689322.98292465,72289,600000000,19,T,5
1676145890.683806,464,72290,600000000,GPS1_Frame,42.33711306666667,-71.09046922166667,5.832,1.0,327785.4867753994,4689322.9901660355,72290,600000000,19,T,5
1676145891.6822424,465,72291,600000000,GPS1_Frame,42.33711309833333,-71.09046925166666,5.836,1.0,327785.48439031595,4689322.993743137,72291,600000000,19,T,5
1676145892.6832027,466,72292,600000000,GPS1_Frame,42.337113108333334,-71.09046932666666,5.821,1.0,327785.4782387959,4689322.995005458,72292,600000000,19,T,5
1676145893.6929855,467,72293,600000000,GPS1_Frame,42.33711309666667,-71.090469345,5.836,1.0,327785.4766965705,4689322.993747096,72293,600000000,19,T,5
1676145894.683492,468,72294,600000000,GPS1_Frame,42.337113083333335,-71.09046939666666,5.831,1.0,327785.47240365384,4689322.992371171,72294,600000000,19,T,5
1676145895.6867957,469,72295,600000000,GPS1_Frame,42.337113071666664,-71.09046943166666,5.835,1.0,327785.46948835556,4689322.991146562,72295,600000000,19,T,5
1676145896.6869113,470,72296,600000000,GPS1_Frame,42.337113085,-71.09046941833333,5.838,1.0,327785.4706232108,4689322.992600124,72296,600000000,19,T,5
1676145897.6842172,471,72297,600000000,GPS1_Frame,42.337113091666666,-71.090469415,5.822,1.0,327785.4709160229,4689322.993333655,72297,600000000,19,T,5
1676145898.6853273,472,72298,600000000,GPS1_Frame,42.337113116666664,-71.09046942333333,5.805,1.0,327785.4702977355,4689322.996126593,72298,600000000,19,T,5
1676145899.686782,473,72299,600000000,GPS1_Frame,42.337113085,-71.09046947,5.806,1.0,327785.46636669186,4689322.992704765,72299,600000000,19,T,5
1676145900.683863,474,72300,600000000,GPS1_Frame,42.33711307833333,-71.09046945,5.806,1.0,327785.46799617703,4689322.991923975,72300,600000000,19,T,5
1676145901.6842422,475,72301,600000000,GPS1_Frame,42.33711305333333,-71.09046947166667,5.798,1.0,327785.46614294045,4689322.989191798,72301,600000000,19,T,5
1676145902.6844685,476,72302,600000000,GPS1_Frame,42.33711306166666,-71.09046942166667,5.799,1.0,327785.4702849013,4689322.990015885,72302,600000000,19,T,5
1676145903.6874933,477,72303,600000000,GPS1_Frame,42.33711305666667,-71.09046940666667,5.792,1.0,327785.4715070142,4689322.989430294,72303,600000000,19,T,5
1676145904.6913438,478,72304,600000000,GPS1_Frame,42.33711304166667,-71.09046940333333,5.798,1.0,327785.47174068214,4689322.987757907,72304,600000000,19,T,5
1676145905.690135,479,72305,600000000,GPS1_Frame,42.33711303333333,-71.09046938166667,5.789,1.0,327785.4735029242,4689322.986788671,72305,600000000,19,T,5
1676145906.68434,480,72306,600000000,GPS1_Frame,42.337113026666664,-71.09046935666667,5.795,1.0,327785.4755443315,4689322.985997756,72306,600000000,19,T,5
1676145907.683554,481,72307,600000000,GPS1_Frame,42.337113003333336,-71.09046930666666,5.783,1.0,327785.47959984967,4689322.983305503,72307,600000000,19,T,5
1676145908.6845672,482,72308,600000000,GPS1_Frame,42.33711300666667,-71.09046935833334,5.796,1.0,327785.47535242816,4689322.9837802835,72308,600000000,19,T,5
1676145909.6838772,483,72309,600000000,GPS1_Frame,42.33711296,-71.09046934833333,5.792,1.0,327785.4760488779,4689322.978578053,72309,600000000,19,T,5
1676145910.6843467,484,72310,600000000,GPS1_Frame,42.33711294333333,-71.09046933333333,5.789,1.0,327785.47723914485,4689322.976696968,72310,600000000,19,T,5
1676145911.6853073,485,72311,600000000,GPS1_Frame,42.33711291,-71.09046937833334,5.788,1.0,327785.4734408582,4689322.973086693,72311,600000000,19,T,5
1676145912.686223,486,72312,600000000,GPS1_Frame,42.33711288666667,-71.09046945666667,5.781,1.0,327785.46692373254,4689322.9706543535,72312,600000000,19,T,5
1676145913.6839583,487,72313,600000000,GPS1_Frame,42.337112868333335,-71.090469425,5.794,1.0,327785.46948252036,4689322.968554442,72313,600000000,19,T,5
1676145914.685722,488,72314,600000000,GPS1_Frame,42.337112878333336,-71.09046947333333,5.802,1.0,327785.4655279132,4689322.969762756,72314,600000000,19,T,5
1676145915.6865149,489,72315,600000000,GPS1_Frame,42.33711283833333,-71.09046952833333,5.796,1.0,327785.46088758553,4689322.965432452,72315,600000000,19,T,5
1676145916.683365,490,72316,600000000,GPS1_Frame,42.33711283833333,-71.09046952166666,5.789,1.0,327785.4614368142,4689322.965418951,72316,600000000,19,T,5
1676145917.6906385,491,72317,600000000,GPS1_Frame,42.33711286333333,-71.0904696,5.776,1.0,327785.4550516263,4689322.968353659,72317,600000000,19,T,5
1676145918.68412,492,72318,600000000,GPS1_Frame,42.337112875,-71.09046960166667,5.781,1.0,327785.45494616777,4689322.96965253,72318,600000000,19,T,5
1676145919.683491,493,72319,600000000,GPS1_Frame,42.337112835,-71.09046968166666,5.792,1.0,327785.448246234,4689322.965372859,72319,600000000,19,T,5
1676145920.6875393,494,72320,600000000,GPS1_Frame,42.33711284666666,-71.09046970333333,5.793,1.0,327785.4464930913,4689322.966712234,72320,600000000,19,T,5
1676145921.6853125,495,72321,600000000,GPS1_Frame,42.33711282,-71.09046971166667,5.791,1.0,327785.4457337583,4689322.963767982,72321,600000000,19,T,5
1676145922.6854649,496,72322,600000000,GPS1_Frame,42.33711275666667,-71.09046981166667,5.8,1.0,327785.4373224444,4689322.956937829,72322,600000000,19,T,5
1676145923.6898668,497,72323,600000000,GPS1_Frame,42.33711281,-71.09046983,5.796,1.0,327785.43595765805,4689322.962897219,72323,600000000,19,T,5
1676145924.710726,498,72324,600000000,GPS1_Frame,42.337111295,-71.09047745833334,6.017,1.0,327784.8033674505,4689322.810117769,72324,600000000,19,T,4
1676145925.7053568,499,72325,600000000,GPS1_Frame,42.33711128833333,-71.09047741,6.015,1.0,327784.80733115727,4689322.809279596,72325,600000000,19,T,4
1676145926.710144,500,72326,600000000,GPS1_Frame,42.337111271666664,-71.09047743833334,6.011,1.0,327784.8049514382,4689322.807486274,72326,600000000,19,T,4
1676145927.704147,501,72327,600000000,GPS1_Frame,42.33711129666667,-71.09047741333333,6.013,1.0,327784.8070792926,4689322.8102117,72327,600000000,19,T,4
1676145928.703785,502,72328,600000000,GPS1_Frame,42.337111316666665,-71.09047739833333,6.01,1.0,327784.8083696536,4689322.812402167,72328,600000000,19,T,4
1676145929.7064745,503,72329,600000000,GPS1_Frame,42.33711133333333,-71.09047737833333,6.012,1.0,327784.8100628351,4689322.814212368,72329,600000000,19,T,4
1676145930.705229,504,72330,600000000,GPS1_Frame,42.33711132333333,-71.090477405,6.02,1.0,327784.8078386238,4689322.813155952,72330,600000000,19,T,4
1676145931.7079139,505,72331,600000000,GPS1_Frame,42.33711134166667,-71.09047739666667,6.006,1.0,327784.8085752063,4689322.815174854,72331,600000000,19,T,4
1676145932.7057002,506,72332,600000000,GPS1_Frame,42.337111318333335,-71.09047743,6.013,1.0,327784.8057653684,4689322.812651373,72332,600000000,19,T,4
1676145933.7041008,507,72333,600000000,GPS1_Frame,42.33711129333334,-71.09047743833334,6.025,1.0,327784.8050105849,4689322.8098921925,72333,600000000,19,T,4
1676145934.7054496,508,72334,600000000,GPS1_Frame,42.337111335,-71.09047738166667,6.018,1.0,327784.80979277147,4689322.8144041905,72334,600000000,19,T,4
1676145935.706041,509,72335,600000000,GPS1_Frame,42.33711132333333,-71.09047740166666,6.024,1.0,327784.80811323924,4689322.813149202,72335,600000000,19,T,4
1676145936.7091815,510,72336,600000000,GPS1_Frame,42.33711131166667,-71.09047743,6.014,1.0,327784.8057471695,4689322.811911091,72336,600000000,19,T,4
1676145937.7048233,511,72337,600000000,GPS1_Frame,42.33711130166667,-71.09047744,6.019,1.0,327784.8048960269,4689322.810820921,72337,600000000,19,T,4
1676145938.70726,512,72338,600000000,GPS1_Frame,42.337111316666665,-71.09047741,6.009,1.0,327784.8074085028,4689322.812425796,72338,600000000,19,T,4
1676145939.7056885,513,72339,600000000,GPS1_Frame,42.33711132,-71.090477425,6.02,1.0,327784.80618183815,4689322.812826318,72339,600000000,19,T,4
1676145940.7060082,514,72340,600000000,GPS1_Frame,42.337111353333334,-71.09047746333333,6.017,1.0,327784.8031147714,4689322.816605368,72340,600000000,19,T,4
1676145941.7057161,515,72341,600000000,GPS1_Frame,42.33711132,-71.09047744,6.016,1.0,327784.80494607403,4689322.8128566975,72341,600000000,19,T,4
1676145942.7034092,516,72342,600000000,GPS1_Frame,42.33711130166667,-71.09047750166667,6.02,1.0,327784.7998156658,4689322.810945815,72342,600000000,19,T,4
1676145943.704253,517,72343,600000000,GPS1_Frame,42.33711129833333,-71.09047746666667,6.012,1.0,327784.8026900167,4689322.8105047885,72343,600000000,19,T,4
1676145944.683596,518,72344,600000000,GPS1_Frame,42.33711132,-71.09047746333333,6.015,1.0,327784.8030237766,4689322.812903956,72344,600000000,19,T,4
1676145945.682031,519,72345,600000000,GPS1_Frame,42.337111326666665,-71.09047747833333,6.012,1.0,327784.8018062115,4689322.813674618,72345,600000000,19,T,4
1676145946.6831236,520,72346,600000000,GPS1_Frame,42.33711132166667,-71.09047748833333,6.025,1.0,327784.8009687181,4689322.813139658,72346,600000000,19,T,4
1676145947.6869347,521,72347,600000000,GPS1_Frame,42.33711134833333,-71.09047746,6.01,1.0,327784.8033757355,4689322.816043405,72347,600000000,19,T,4
1676145948.6826699,522,72348,600000000,GPS1_Frame,42.337111305,-71.09047746833333,6.023,1.0,327784.8025709069,4689322.811248446,72348,600000000,19,T,4
1676145949.6846302,523,72349,600000000,GPS1_Frame,42.337111291666666,-71.090477465,6.009,1.0,327784.8028091244,4689322.809761129,72349,600000000,19,T,4
1676145950.6867182,524,72350,600000000,GPS1_Frame,42.33711128666667,-71.09047751166666,6.019,1.0,327784.79895087617,4689322.809300433,72350,600000000,19,T,4
1676145951.6871161,525,72351,600000000,GPS1_Frame,42.337111308333334,-71.09047745666666,6.007,1.0,327784.8035411572,4689322.811594958,72351,600000000,19,T,4
1676145952.6857378,526,72352,600000000,GPS1_Frame,42.33711128666667,-71.09047748833333,6.019,1.0,327784.8008731736,4689322.809253175,72352,600000000,19,T,4
1676145953.6869698,527,72353,600000000,GPS1_Frame,42.33711129,-71.09047743833334,6.012,1.0,327784.80500148545,4689322.809522051,72353,600000000,19,T,4
1676145954.6869173,528,72354,600000000,GPS1_Frame,42.33711129833333,-71.09047744833333,6.021,1.0,327784.8042003941,4689322.810467657,72354,600000000,19,T,4
1676145955.6855195,529,72355,600000000,GPS1_Frame,42.337111306666664,-71.09047745166667,6.007,1.0,327784.80394852743,4689322.8113997625,72355,600000000,19,T,4
1676145956.6900232,530,72356,600000000,GPS1_Frame,42.33711129,-71.09047744666667,6.018,1.0,327784.8043149521,4689322.80953893,72356,600000000,19,T,4
1676145957.6856732,531,72357,600000000,GPS1_Frame,42.337111283333336,-71.090477445,6.002,1.0,327784.80443405977,4689322.8087952705,72357,600000000,19,T,4
1676145958.6898913,532,72358,600000000,GPS1_Frame,42.337111308333334,-71.09047743666666,6.006,1.0,327784.8051888434,4689322.811554452,72358,600000000,19,T,4
1676145959.6877382,533,72359,600000000,GPS1_Frame,42.33711128833333,-71.09047743833334,6.012,1.0,327784.80499693565,4689322.80933698,72359,600000000,19,T,4
1676145960.686547,534,72360,600000000,GPS1_Frame,42.337111271666664,-71.09047745833334,6.009,1.0,327784.8033037542,4689322.80752678,72360,600000000,19,T,4
1676145961.6869812,535,72361,600000000,GPS1_Frame,42.337111271666664,-71.09047747166667,6.026,1.0,327784.8022052967,4689322.807553785,72361,600000000,19,T,4
1676145962.685174,536,72362,600000000,GPS1_Frame,42.33711129666667,-71.09047745166667,6.026,1.0,327784.803921229,4689322.810289337,72362,600000000,19,T,4
1676145963.6863887,537,72363,600000000,GPS1_Frame,42.33711129833333,-71.09047742166666,6.02,1.0,327784.80639730697,4689322.810413649,72363,600000000,19,T,4
1676145964.685656,538,72364,600000000,GPS1_Frame,42.337111305,-71.09047740166666,6.022,1.0,327784.8080631921,4689322.811113425,72364,600000000,19,T,4
1676145965.68438,539,72365,600000000,GPS1_Frame,42.337111325,-71.09047741666667,6.02,1.0,327784.80688202276,4689322.813364653,72365,600000000,19,T,4
1676145966.6824353,540,72366,600000000,GPS1_Frame,42.33711131,-71.09047743166667,6.028,1.0,327784.80560531304,4689322.811729395,72366,600000000,19,T,4
1676145967.6852074,541,72367,600000000,GPS1_Frame,42.337111318333335,-71.0904774,6.024,1.0,327784.80823689664,4689322.812590614,72367,600000000,19,T,4
1676145968.6842403,542,72368,600000000,GPS1_Frame,42.33711131,-71.09047739,6.028,1.0,327784.80903798796,4689322.811645007,72368,600000000,19,T,4
1676145969.6891198,543,72369,600000000,GPS1_Frame,42.337111281666665,-71.09047739833333,6.025,1.0,327784.80827410915,4689322.808515685,72369,600000000,19,T,4
1676145970.6822886,544,72370,600000000,GPS1_Frame,42.33711132,-71.090477365,6.028,1.0,327784.81112489465,4689322.812704799,72370,600000000,19,T,4
1676145971.6880958,545,72371,600000000,GPS1_Frame,42.337111328333336,-71.0904774,6.02,1.0,327784.8082641951,4689322.813701038,72371,600000000,19,T,4
1676145972.6931977,546,72372,600000000,GPS1_Frame,42.337111318333335,-71.09047737,6.026,1.0,327784.8107084228,4689322.8125298545,72372,600000000,19,T,4
1676145973.6885495,547,72373,600000000,GPS1_Frame,42.337111326666665,-71.090477395,6.039,1.0,327784.8086715654,4689322.8135058405,72373,600000000,19,T,4
1676145974.6893759,548,72374,600000000,GPS1_Frame,42.33711132333333,-71.09047740666666,6.025,1.0,327784.8077013151,4689322.813159328,72374,600000000,19,T,4
1676145975.6906679,549,72375,600000000,GPS1_Frame,42.337111336666666,-71.09047739,6.024,1.0,327784.80911078374,4689322.8146061385,72375,600000000,19,T,4
1676145976.6904638,550,72376,600000000,GPS1_Frame,42.33711131333333,-71.09047737,6.026,1.0,327784.81069477357,4689322.811974643,72376,600000000,19,T,4
1676145977.6874013,551,72377,600000000,GPS1_Frame,42.337111318333335,-71.09047739166667,6.034,1.0,327784.80892343,4689322.812573737,72377,600000000,19,T,4
1676145978.6889193,552,72378,600000000,GPS1_Frame,42.33711134833333,-71.09047737833333,6.024,1.0,327784.8101037827,4689322.815878004,72378,600000000,19,T,4
1676145979.6913104,553,72379,600000000,GPS1_Frame,42.337111373333336,-71.09047735666667,6.026,1.0,327784.81195701956,4689322.818610183,72379,600000000,19,T,4
1676145980.689336,554,72380,600000000,GPS1_Frame,42.33711134666667,-71.09047737666667,6.031,1.0,327784.8102365397,4689322.815689558,72380,600000000,19,T,4
1676145981.6902997,555,72381,600000000,GPS1_Frame,42.337111361666665,-71.09047740666666,6.027,1.0,327784.807805959,4689322.817415953,72381,600000000,19,T,4
1676145982.6945763,556,72382,600000000,GPS1_Frame,42.33711134333333,-71.09047736833334,6.031,1.0,327784.8109139756,4689322.815302539,72382,600000000,19,T,4
1676145983.6923208,557,72383,600000000,GPS1_Frame,42.337111328333336,-71.090477375,6.032,1.0,327784.81032379915,4689322.813650406,72383,600000000,19,T,4
1676145984.6932003,558,72384,600000000,GPS1_Frame,42.33711132333333,-71.09047734666666,6.03,1.0,327784.81264437153,4689322.813037809,72384,600000000,19,T,4
1676145985.6877472,559,72385,600000000,GPS1_Frame,42.33711133333333,-71.09047735833333,6.034,1.0,327784.8117105192,4689322.814171862,72385,600000000,19,T,4
1676145986.6905475,560,72386,600000000,GPS1_Frame,42.337111326666665,-71.09047737166667,6.032,1.0,327784.8105938649,4689322.813458583,72386,600000000,19,T,4
1676145987.6887841,561,72387,600000000,GPS1_Frame,42.337111315,-71.09047739,6.027,1.0,327784.8090516372,4689322.81220022,72387,600000000,19,T,4
1676145988.692541,562,72388,600000000,GPS1_Frame,42.33711134166667,-71.09047737833333,6.034,1.0,327784.8100855838,4689322.815137723,72388,600000000,19,T,4
1676145989.6939366,563,72389,600000000,GPS1_Frame,42.337111315,-71.09047738666666,6.027,1.0,327784.80932625255,4689322.812193469,72389,600000000,19,T,4
1676145990.6941218,564,72390,600000000,GPS1_Frame,42.33711129666667,-71.09047735666667,6.027,1.0,327784.81174773164,4689322.810096933,72390,600000000,19,T,4
1676145991.691542,565,72391,600000000,GPS1_Frame,42.33711130333333,-71.09047736833334,6.035,1.0,327784.81080478185,4689322.810860844,72391,600000000,19,T,4
1676145992.698342,566,72392,600000000,GPS1_Frame,42.33711132,-71.090477375,6.024,1.0,327784.8103010505,4689322.812725052,72392,600000000,19,T,4
1676145993.6934962,567,72393,600000000,GPS1_Frame,42.33711132166667,-71.09047739,6.023,1.0,327784.8090698361,4689322.812940503,72393,600000000,19,T,4
