Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC.secs,UTC.nsecs,Zone,Letter,fix_quality
1676147012.6896746,130,73412,600000000,GPS1_Frame,42.337181906666665,-71.09078177,6.392,1.2,327759.9256661842,4689331.267378579,73412,600000000,19,T,5
1676147013.6896691,131,73413,600000000,GPS1_Frame,42.337176078333336,-71.09078408833334,6.456,1.1,327759.7187594535,4689330.624882561,73413,600000000,19,T,5
1676147014.6896365,132,73414,600000000,GPS1_Frame,42.33716830833333,-71.09078884833333,6.42,1.1,327759.30539675633,4689329.771725125,73414,600000000,19,T,5
1676147015.6908088,133,73415,600000000,GPS1_Frame,42.337161886666664,-71.09079238166666,6.43,1.1,327758.9967732009,4689329.065805102,73415,600000000,19,T,5
1676147016.691257,134,73416,600000000,GPS1_Frame,42.337159191666665,-71.090792815,6.337,1.1,327758.95371534163,4689328.76742363,73416,600000000,19,T,5
1676147017.6853955,135,73417,600000000,GPS1_Frame,42.33715823666667,-71.09079416,6.368,1.3,327758.8403012106,4689328.664102611,73417,600000000,19,T,5
1676147018.6858764,136,73418,600000000,GPS1_Frame,42.337157696666665,-71.09079373333333,6.362,1.1,327758.8739774589,4689328.603275456,73418,600000000,19,T,5
1676147019.683628,137,73419,600000000,GPS1_Frame,42.337157618333336,-71.09079372,6.343,1.2,327758.87486204534,4689328.594550125,73419,600000000,19,T,5
1676147020.67723,138,73420,600000000,GPS1_Frame,42.337157313333336,-71.09079387,6.281,2.2,327758.86167168815,4689328.56098604,73420,600000000,19,T,5
1676147021.6835935,139,73421,600000000,GPS1_Frame,42.33715683333333,-71.09079408666666,6.292,2.0,327758.8425112562,4689328.508124577,73421,600000000,19,T,5
1676147022.6763263,140,73422,600000000,GPS1_Frame,42.33715666333333,-71.090794655,6.322,1.6,327758.7952254296,4689328.490398603,73422,600000000,19,T,5
1676147023.6813939,141,73423,600000000,GPS1_Frame,42.33715802333333,-71.09079573833333,6.487,1.1,327758.7096890448,4689328.643610681,73423,600000000,19,T,5
1676147024.68674,142,73424,600000000,GPS1_Frame,42.33715798,-71.09079577,6.504,1.1,327758.70696190046,4689328.63886299,73424,600000000,19,T,5
1676147025.6896465,143,73425,600000000,GPS1_Frame,42.337157876666666,-71.09079564333334,6.512,1.0,327758.7171151056,4689328.627132029,73425,600000000,19,T,5
1676147026.6898239,144,73426,600000000,GPS1_Frame,42.3371579,-71.09079584833333,6.512,1.0,327758.7002900524,4689328.630138272,73426,600000000,19,T,5
1676147027.6954875,145,73427,600000000,GPS1_Frame,42.33715784166667,-71.09079576833334,6.486,1.1,327758.70672152087,4689328.623498749,73427,600000000,19,T,5
1676147028.6881328,146,73428,600000000,GPS1_Frame,42.33715802333333,-71.090795975,6.434,1.1,327758.6901914525,4689328.64409008,73428,600000000,19,T,5
1676147029.68458,147,73429,600000000,GPS1_Frame,42.33715864333333,-71.09079906833334,6.285,1.1,327758.4370424606,4689328.719202302,73429,600000000,19,T,5
1676147030.6805449,148,73430,600000000,GPS1_Frame,42.337150815,-71.090803825,6.44,1.1,327758.02379485907,4689327.859560712,73430,600000000,19,T,5
1676147031.6869464,149,73431,600000000,GPS1_Frame,42.33714024333333,-71.09080605,6.514,1.0,327757.8116264669,4689326.6901646145,73431,600000000,19,T,5
1676147032.6877735,150,73432,600000000,GPS1_Frame,42.33713084833333,-71.090807655,6.565,1.0,327757.6537488639,4689325.650172506,73432,600000000,19,T,5
1676147033.6848793,151,73433,600000000,GPS1_Frame,42.3371205,-71.09080973166667,6.61,1.0,327757.45441046276,4689324.505275418,73433,600000000,19,T,5
1676147034.6913092,152,73434,600000000,GPS1_Frame,42.337110685,-71.09081045666667,6.6,1.0,327757.3678842057,4689323.416862952,73434,600000000,19,T,5
1676147035.6902196,153,73435,600000000,GPS1_Frame,42.33709979333333,-71.09080975666667,6.573,1.0,327757.395815915,4689322.2060083095,73435,600000000,19,T,5
1676147036.6894555,154,73436,600000000,GPS1_Frame,42.33708843666667,-71.09080770166666,6.57,1.0,327757.53410877066,4689320.94077422,73436,600000000,19,T,5
1676147037.6846766,155,73437,600000000,GPS1_Frame,42.33707737666667,-71.09080326833333,6.557,1.0,327757.86914898944,4689319.70366508,73437,600000000,19,T,5
1676147038.689231,156,73438,600000000,GPS1_Frame,42.33706601833333,-71.09079751833333,6.642,1.0,327758.3118474888,4689318.430761238,73438,600000000,19,T,5
1676147039.6886315,157,73439,600000000,GPS1_Frame,42.337055146666664,-71.09079169166667,6.612,1.0,327758.7621910187,4689317.211742762,73439,600000000,19,T,5
1676147040.6887205,158,73440,600000000,GPS1_Frame,42.33704480833333,-71.090785775,6.655,1.0,327759.2214054401,4689316.051764624,73440,600000000,19,T,5
